previous_crop,new_crop,compatibility,rotation_score,nutrient_effect,nitrogen_effect,root_pattern,water_compatibility,pest_disease_break,rotation_reason,recommendation,confidence,source_type,notes
Maize,Rubber,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Fibrous (40-80 cm) with Deep Perennial (200+ cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Maize) to Plantation (Rubber) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Maize,Sesame,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Fibrous (40-80 cm) with Moderate Taproot (40-70 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Maize) to Oilseed (Sesame) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Maize,Soybean,High,0.85,Rebuilds fertility after nitrogen-demanding cereal harvest,Legume nodules fix atmospheric nitrogen directly into the root zone,Taproot channels open soil compacted by fibrous cereal roots,Moderate to low water demand complements seasonal moisture,"Breaks cereal rusts, smuts, and armyworm cycles",Highly recommended rotation: planting legume Soybean after cereal Maize restores soil nitrogen and breaks pest cycles.,Prefer,High,ICAR Agronomic Standard,Cornerstone of sustainable crop rotation systems across India.
Maize,Spices,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Fibrous (40-80 cm) with Moderate Taproot (30-60 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Maize) to Spices (Spices) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Maize,Sugarcane,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Fibrous (40-80 cm) with Deep Dense Root System (80-150 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Maize) to Sugar Crop (Sugarcane) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Maize,Sunflower,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Fibrous (40-80 cm) with Deep Taproot (80-140 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Maize) to Oilseed (Sunflower) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Maize,Tea,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Fibrous (40-80 cm) with Deep Perennial (150+ cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Maize) to Plantation (Tea) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Maize,Tobacco,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Fibrous (40-80 cm) with Moderate Taproot (40-80 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Maize) to Commercial (Tobacco) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Maize,Tomato,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Fibrous (40-80 cm) with Moderate Taproot (30-60 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Maize) to Vegetable (Tomato) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Maize,Turmeric,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Fibrous (40-80 cm) with Moderate Rhizomatous (25-50 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Maize) to Spices (Turmeric) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Maize,Vegetables,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Fibrous (40-80 cm) with Shallow to Moderate (20-50 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Maize) to Vegetable (Vegetables) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Maize,Watermelon,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Moderate Fibrous (40-80 cm) with Moderate Taproot (40-70 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Cereal (Maize) to Vegetable (Watermelon) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Maize,Wheat,Medium,0.6,Cumulative macronutrient uptake across similar root zones,Requires balanced synthetic/organic nitrogen application,Sequential fibrous root systems,Requires planned irrigation management,Moderate break between different cereal species,"Feasible cereal sequence (Maize -> Wheat); viable with balanced fertilizer management, though rotating with a pulse is more restorative.",Consider,High,All India Cropping Systems Research,Ensure sufficient organic matter/manure incorporation.
Mango,Apple,Medium,0.65,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (200+ cm) with Deep Perennial Tree (150+ cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Fruit/Horticulture (Mango) to Fruit/Horticulture (Apple) maintains balanced soil biology.,Consider,High,General Agronomic Rotation Principle,Follow standard package of practices.
Mango,Bajra (Pearl Millet),High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (200+ cm) with Deep Fibrous (60-100 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Fruit/Horticulture (Mango) to Cereal (Bajra (Pearl Millet)) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Mango,Banana,Medium,0.65,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (200+ cm) with Shallow to Deep Dense Mat (30-80 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Fruit/Horticulture (Mango) to Fruit/Horticulture (Banana) maintains balanced soil biology.,Consider,High,General Agronomic Rotation Principle,Follow standard package of practices.
Mango,Black Gram (Urad),High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (200+ cm) with Shallow Taproot (25-50 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Fruit/Horticulture (Mango) to Legume/Pulse (Black Gram (Urad)) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Mango,Cashew,Medium,0.65,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (200+ cm) with Deep Taproot (150-250 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Fruit/Horticulture (Mango) to Fruit/Horticulture (Cashew) maintains balanced soil biology.,Consider,High,General Agronomic Rotation Principle,Follow standard package of practices.
Mango,Castor,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (200+ cm) with Deep Taproot (100-160 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Fruit/Horticulture (Mango) to Oilseed (Castor) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
Mango,Chickpea,High,0.75,Healthy cross-family nutrient diversification,Standard balanced nutrient management,Alternates Deep Taproot (200+ cm) with Deep Taproot (60-100 cm),Adaptable to prevailing seasonal moisture,Effective interruption of specialized pests between different plant families,Favorable crop diversification: rotating from Fruit/Horticulture (Mango) to Legume/Pulse (Chickpea) maintains balanced soil biology.,Prefer,High,General Agronomic Rotation Principle,Follow standard package of practices.
